subject,experimental_condition,rpe,wrist_acc_time,wrist_acc_length,wrist_acc_mean,wrist_acc_rms,wrist_acc_mad,wrist_acc_std,wrist_acc_min,wrist_acc_max,wrist_acc_med,wrist_acc_perc25,wrist_acc_perc75,wrist_jerk_mean,wrist_jerk_rms,wrist_jerk_mad,wrist_jerk_std,wrist_jerk_min,wrist_jerk_max,wrist_jerk_med,wrist_jerk_perc25,wrist_jerk_perc75,trunk_acc_mean,trunk_acc_rms,trunk_acc_mad,trunk_acc_std,trunk_acc_min,trunk_acc_max,trunk_acc_med,trunk_acc_perc25,trunk_acc_perc75,trunk_jerk_mean,trunk_jerk_rms,trunk_jerk_mad,trunk_jerk_std,trunk_jerk_min,trunk_jerk_max,trunk_jerk_med,trunk_jerk_perc25,trunk_jerk_perc75,upperarm_acc_mean,upperarm_acc_rms,upperarm_acc_mad,upperarm_acc_std,upperarm_acc_min,upperarm_acc_max,upperarm_acc_med,upperarm_acc_perc25,upperarm_acc_perc75,upperarm_jerk_mean,upperarm_jerk_rms,upperarm_jerk_mad,upperarm_jerk_std,upperarm_jerk_min,upperarm_jerk_max,upperarm_jerk_med,upperarm_jerk_perc25,upperarm_jerk_perc75
2,Condition 1.5-15,0,1637791433.0,3570,1.02096626792306,1.05551133664531,0.156563968238946,0.267865936980292,0.336267396819436,2.79372221073211,0.993521445460067,0.973748159886207,1.05975441749638,3.40007228689622,5.66724801830294,3.28962546441289,4.53464112078551,0.0041010902407999,32.9546421782308,1.57720262071321,0.194252790363705,5.12062381562971,1.02564997774956,1.02628291661079,0.0194235248397834,0.0360431958402524,0.836932309884059,1.30771764405007,1.02500346446304,1.01677379439537,1.03183475142195,1.03776245371548,1.59319495420028,0.867620039251909,1.20901977416344,0.0061187566829844,10.5761117275436,0.578382544526363,0.213513599057717,1.43657745881058,1.00808201731096,1.01556753079862,0.0713710009060153,0.123094680341971,0.410085217562669,1.83123114054467,0.991382739508574,0.980043695364319,1.02706107524729,2.2118304496878,3.47604314206419,1.96201921265741,2.68192045239869,0.0225010559407459,23.9978349563027,1.23740520078534,0.280398081133097,3.26864793941183
2,Condition 1.5-15,0,1637791538.0,2401,1.04907251286268,1.11475341534152,0.240965707155447,0.377069300378779,0.2974120982532,3.27774762782907,0.99677844650692,0.906441439720871,1.16643602861482,6.04723971166278,9.0169518581819,4.91921475636168,6.68991484121447,0.0361568646787169,38.1612490439782,3.93042270910496,1.0837343067876,8.4963523493663,1.02583501860368,1.02700393335899,0.0305847663688092,0.0489958525993856,0.739478974828042,1.28235110779812,1.0246916560435,1.00636018931288,1.04151183819106,1.55995755843922,2.0608825927105,1.0525708693902,1.34704325435722,0.0237335208610314,7.48045674963334,1.17109120254594,0.517750189163486,2.20076266593283,1.0208278934765,1.03417304622874,0.104201292546569,0.165637339505987,0.382885454205419,1.91279251289154,0.997290016630007,0.961182815153645,1.07034768973482,3.75306210387259,5.33422640674959,2.79635860893467,3.79136988065375,0.0368966761757291,23.7667809239542,2.67032161531949,0.915139395774265,5.00224175360315
2,Condition 1.5-15,0,1637791706.0,2384,1.04624195688862,1.10986089722149,0.237177574956452,0.370441007847951,0.3514633934866,3.34309713280977,0.996780676859411,0.92589330650125,1.17174279506136,5.82720613978156,8.81692623724198,4.84183349161382,6.61817476121762,0.0190751630136496,48.5330350324279,3.8094564015694,0.8399999322544,8.34207611668778,1.02562369802251,1.02678183581458,0.0283222267550545,0.0487643915402703,0.754277516156749,1.26232183742107,1.02473746792222,1.012614913219,1.03869474339541,1.48389472161162,2.04460157758983,1.06824966275568,1.40686980586928,0.0171547324247478,8.93162106260829,1.06174077644616,0.418973644127936,2.08272868474771,1.02126460720076,1.03374940663401,0.0986944110999174,0.160209875600621,0.405056882675705,1.84629195209479,0.994729500532784,0.971373375867567,1.06312953842338,3.55444722707009,5.05017459542735,2.67627746928633,3.58825465200302,0.0424180672950889,21.2928111597409,2.57707444312841,0.84406213783457,4.8916105420132
2,Condition 1.5-15,0,1637791730.0,2415,1.04725920652854,1.10849450014234,0.230213182578572,0.363404589425962,0.189028748283598,3.04082954614737,0.998684302429564,0.937917451592051,1.16514100530603,5.60055793642694,8.48444041209867,4.68866878857519,6.37466183483217,0.0430286769836703,32.5948502952186,3.48046770576004,0.878092436677654,7.63965163608614,1.02583352476125,1.02701855399055,0.0281189830969681,0.0493325192845324,0.718225202365865,1.2865384941811,1.02482349248105,1.01147835394713,1.03728666519846,1.4712067783913,2.00057258246275,1.05846779481746,1.35595092630792,0.0212895757866751,8.4026897479394,1.05377188656885,0.411238525716136,2.13342217472611,1.01817155076294,1.02950160865094,0.0955604508565107,0.152347845874126,0.347860284444241,1.79489479324458,0.992771223883558,0.968269606082737,1.06841550100202,3.40394470826027,4.78067896393573,2.47030089159439,3.35748737995297,0.0384480004528125,24.117224290912,2.54439672855068,0.909714766827068,4.67103815479836
2,Condition 1.5-15,0,1637791754.0,2415,1.04459105675995,1.10171283436228,0.228110857659035,0.35021633442545,0.330708143758467,2.85513066719525,0.996076160116727,0.91447751427387,1.16533175940076,5.40969108517944,8.12857001608981,4.56302795309074,6.06829030947287,0.0166971925901112,31.4395462205202,3.415454914652,0.849574143370153,7.53114384268331,1.02593487271601,1.02686217768495,0.0263164651099566,0.0436389442916478,0.789792130310254,1.31242882063724,1.0242171135886,1.00969303037023,1.03863281080839,1.42735634345887,1.91417414605549,0.961804289564507,1.27569223449077,0.0112283275761998,10.3492539049052,1.07360256133187,0.469793338758048,1.99897923307575,1.01745085184142,1.02704637163514,0.0905180542617143,0.140093327258203,0.570935185851067,1.73735972796399,0.997562252131616,0.972261608879488,1.06379738063259,3.10049860301876,4.36606485947647,2.2778311839161,3.0746295420282,0.0408446974320278,18.1966368129483,2.22009345517827,0.877469002495353,4.21156160354897
2,Condition 1.5-15,0,1637792002.0,2399,1.0367812803412,1.08819301706112,0.219135239135894,0.330596698921502,0.266242613422358,2.82903583848008,0.996229512710258,0.923063541704132,1.16030856735792,5.2266730576394,7.76843427904647,4.2926337998256,5.74841193834695,0.0257896224640855,34.2664382837351,3.40788113744486,0.921671933710467,7.33891139804189,1.02546323569476,1.02610401228972,0.0225767886696775,0.0362649208021671,0.830189084808071,1.19584193048999,1.02546248988819,1.01104481142671,1.03758142806595,1.22650135006873,1.63169832574736,0.822186929324084,1.07639073957967,0.018142821503029,8.0401366105519,0.896451568252738,0.441573768721383,1.72326016744247,1.01342571998097,1.02300485182468,0.0870639920499456,0.139697429225726,0.33131593466438,1.78807000696782,0.997802160938867,0.96632543686021,1.05823458175338,3.02231927920408,4.34587013465875,2.2553026119359,3.12349834209469,0.033842241017703,22.5302677231741,2.02720635008636,0.829376696716519,3.98526256628726
2,Condition 1.5-15,1,1637793823.0,2400,1.04605976584013,1.09718004177087,0.222618275384321,0.331072017292973,0.213775742450327,2.64627436907616,1.01298389640156,0.887537255682676,1.15335952086657,5.94340976669881,7.86454436870682,4.05303914491228,5.15150469105116,0.0345911814051924,28.8556564955359,4.59856510663427,1.93663711220168,8.46488513317177,1.02528327885076,1.026268700282,0.0285916784221678,0.0449720578809888,0.705474440530889,1.3152119601614,1.02530004071763,1.00857354158533,1.04356309202297,1.478763461977,1.90001041965301,0.83735900013665,1.19326935511185,0.0532048288935254,12.2513550349269,1.21738364434211,0.677041239438769,1.96872830725279,1.01372795071667,1.02167040737117,0.088317299435963,0.127172331508159,0.50086477705145,1.5058359393651,1.00296352025584,0.955826232538693,1.06653658967045,3.35293748836332,4.42640255645201,2.06630248507877,2.89038617033398,0.0418854934915156,23.569118069645,2.65145457145338,1.38074259036254,4.43049335274047
2,Condition 1.5-15,1,1637793847.0,2369,1.04405577668084,1.09032465670782,0.219828987457262,0.314320053988941,0.07717279306012,2.59241295518738,1.00807697572842,0.911457508813528,1.18598204019154,5.8684711807513,8.07327226108952,4.19301485386005,5.54542670913612,0.0729679062857747,38.9115989386046,4.26703600259726,1.83747238154317,8.35114158277167,1.02511206943834,1.02606638227864,0.0277216706692629,0.044252599548454,0.843536273052834,1.31096907952505,1.02570777264156,1.00983002529946,1.04013227093068,1.37165918307145,1.76553587540233,0.84641607980584,1.11184083957489,0.0291990546843259,9.18937351526043,1.07054303734997,0.545353509273196,1.88163835747134,1.01270339252919,1.02093552137164,0.0875631888404133,0.129415019654906,0.514542016406161,1.57385687817642,0.998474254847681,0.958552378459566,1.06283502053379,3.27702564680344,4.296033333499,2.11588496298241,2.77853658604803,0.0445251054125583,15.4062772648359,2.54219252896296,1.20383706238749,4.46312374611081
2,Condition 1.5-15,1,1637794110.0,2412,1.04234769556452,1.08920946793324,0.216316156544667,0.316117030426136,0.236087047934303,2.76878558498707,1.00447018997292,0.905992633166007,1.15318445499437,6.01974180308072,8.02215713136855,4.08387046715992,5.30371386536977,0.0240533022567852,32.4144799337019,4.68013573967058,1.87646799996594,8.54345114148257,1.02609135214973,1.02710622448743,0.0281792425952868,0.0456573946412958,0.759918247403768,1.29305715963966,1.02657599914501,1.00923213693878,1.04211268309398,1.50811448488043,1.98211845188918,0.947216042303388,1.28649552051704,0.0299378051111352,9.8830753233625,1.15793162224759,0.595683054016581,2.04537131172145,1.01268838127734,1.02076773872088,0.087754778315704,0.128202312896517,0.49314560686599,1.65603996697954,0.999670969303667,0.955290315725755,1.0636263191768,3.46704279846632,4.52693301500776,2.24152714501044,2.9114004215111,0.0090838264757748,18.2776087673174,2.67351682747323,1.28039130724409,4.80917749290633
2,Condition 1.5-15,1,1637794134.0,2406,1.04441627846391,1.09579759832684,0.23004812378794,0.331681681900774,0.166505931075702,2.46425931807396,1.01404467448354,0.893509908663237,1.18131946120801,6.16634877627083,8.26847475713598,4.35817833012018,5.50966784834338,0.0299332651781207,30.7997234535506,4.53815846384258,1.79950891705339,9.16758978826969,1.02602036867548,1.02720998760539,0.0311621476654252,0.049432553216158,0.748146006449431,1.2481066651881,1.02642772734362,1.008446165427,1.04300932011655,1.64523198509195,2.14725511633199,1.0494853681368,1.38011167240829,0.0374251848171685,8.402731997068,1.2851826850251,0.619420542959538,2.27733857714224,1.01411339973785,1.02370413137703,0.0915384128024879,0.139829494531126,0.302402323861225,1.52738948010108,1.00664520090334,0.960832278995136,1.0668719933989,3.61636077991104,4.77123505651112,2.27981068557138,3.11298057325937,0.0294927138189585,26.3697590609894,2.77220424519902,1.47607726334492,4.9321624025691
2,Condition 1.5-15,1,1637794158.0,2414,1.04799678204034,1.10065536438929,0.234098735402033,0.336439988327572,0.229640185148628,2.52326142366473,1.00412076842053,0.890378121285156,1.18373088123608,6.0932421949551,8.40874103484435,4.41641033906254,5.79596817808473,0.0433108803990197,37.5264729307059,4.68162368904126,1.55602595681068,8.7292588932789,1.02462429158874,1.02549078399899,0.0264382514679681,0.0421562016309887,0.783640717668868,1.25904809378934,1.02484959496411,1.00992279341942,1.03957335052616,1.41762084078727,1.86704852856947,0.878848263763756,1.21525034123504,0.0152680001091005,9.68650838838938,1.09418823874736,0.561086492814498,1.91693477826148,1.01465298655415,1.02382426973693,0.0877478678903671,0.136759643109924,0.269306799574245,1.55004378855974,1.00155857572425,0.966026836469618,1.06489033267541,3.55985982307611,4.88714021787758,2.44229555261035,3.34905744681392,0.0668966001903102,23.5416258945924,2.62604490736189,1.20736500555317,4.78105340949109
2,Condition 1.5-15,1,1637794182.0,2387,1.055311256364,1.1211364459799,0.244354228901563,0.37858305130743,0.231698474299342,3.38564593188886,1.00433245034527,0.893846587895661,1.16814449230776,6.72314117232747,9.35335582388842,4.89174921634113,6.50402701048866,0.104952948982448,51.9286210144808,4.65675608001903,1.91421481038037,9.53082962660815,1.02593690827217,1.02685411142763,0.0275212681587483,0.0434006395683778,0.772672276689923,1.23111049195113,1.02602477143873,1.01111655585443,1.04127060099908,1.54665335645256,1.98379670584082,0.958215588745772,1.24256181189712,0.0290247997714881,7.66720166662063,1.2006518535902,0.590569357957348,2.11117582343661,1.01667882818621,1.02693115963409,0.0961571494872832,0.144777581384197,0.428102544354573,1.82841271213684,1.00129592122168,0.956481324317431,1.07565811343055,3.7108811237088,5.19107001505127,2.47159311759359,3.63071535015082,0.0452837361642901,28.3886309630503,2.80027016281269,1.33033900397448,4.76348602929353
2,Condition 2.5-10,0,1639749845.0,3045,1.03107490021142,1.06175557188902,0.163917262199214,0.253437444676709,0.286643315894374,2.48366620018217,0.997214257851023,0.959346412735928,1.10597680486259,5.02062952680628,7.53772403640216,4.27852249904529,5.62325090705438,0.029092681522484,40.9229499705567,3.35468858521994,0.486440192377704,7.44961550586638,1.02698146932663,1.02748048467468,0.0196028485575008,0.0320241290805836,0.870578338768061,1.16208930339908,1.02764035692715,1.0185021681135,1.03691124920785,1.08447332316458,1.49847749152937,0.777582851698196,1.03426486831649,0.0187948455165519,7.7855799488712,0.766566020623577,0.314222878666988,1.51462562285552,1.00370319435948,1.01008970689267,0.0720472784705185,0.113425476297271,0.427633142550851,1.45887811811601,0.992667939072302,0.971228123826278,1.04013021810953,2.9040398224646,4.18166442707991,2.30425927163962,3.00929311835865,0.0139918689833192,19.6920020704175,1.99781422740023,0.444207568816697,4.3523645237091
2,Condition 2.5-10,0,1639749875.0,2977,1.03449558578807,1.06790161049251,0.170086574331827,0.265059111116867,0.245048221691982,2.63105893572121,0.996838026850194,0.956870564886539,1.11124281858534,5.09747640428941,7.70654147096387,4.36682319509908,5.78080831997772,0.0292115760522871,41.4895890530359,3.28665303069511,0.495658267546131,7.67483761143873,1.02803444267371,1.02882489198126,0.0223779123370429,0.040328517887893,0.767200528929002,1.32745410062807,1.02711996156123,1.01790744209857,1.03770167528724,1.23678801845786,1.72761534586841,0.92810965850126,1.20644074024853,0.0150486522788992,8.98606553744513,0.836965003554422,0.295771338806764,1.82607563976041,1.00620532963641,1.01448747631049,0.0811455926496643,0.129388166957216,0.294234357669885,1.7052819780854,0.993026605075178,0.974602007721839,1.04708076317922,3.2023328172667,4.91842333970023,2.67496730406146,3.73371624923552,0.0226626687681238,32.7755896483631,2.09842387056641,0.431582930182872,4.56934943599746
2,Condition 2.5-10,0,1639750115.0,2970,1.03609586327158,1.06846730734767,0.162160069027594,0.261056881434609,0.069597106152797,2.45428611945557,0.995906035267512,0.962296140189857,1.09639249907817,5.2103145552069,7.83768833179451,4.49999546824081,5.85606789191361,0.0166015260066806,44.3946561726928,3.54592116611591,0.369790942366456,7.95316116229429,1.0275714509504,1.028189346241,0.0206235092903101,0.0356464970387721,0.8240327774827,1.23280982996991,1.02725810134083,1.01922808202642,1.03739878657237,1.09960638728392,1.5539452950665,0.824515314867107,1.0981884977231,0.0111034401516436,8.47590943540005,0.772109299109274,0.260623701976033,1.54948932563485,1.00392140965937,1.01090914887066,0.0756930901763552,0.118675408302763,0.374955883624281,1.48223686685172,0.992581353261874,0.975288403944204,1.05159278621791,3.00624466831465,4.36918518804614,2.43273138935351,3.171065922657,0.0190745192468932,23.102967593741,2.12332272000758,0.37277506128087,4.44759298624205
2,Condition 2.5-10,0,1639750145.0,3014,1.03967981313337,1.07137876087191,0.162632427167819,0.258728709809019,0.0848154734928476,2.58272936437087,1.00024938692799,0.964486784303174,1.10946036429446,5.26514804521925,7.71412699383195,4.32279372060435,5.63884070090875,0.0143356387785381,38.5951055240092,3.57435975613023,0.671611947696655,7.88399852114874,1.02732736714289,1.02793661088935,0.021930529073107,0.0353916983294518,0.889779855779193,1.19542893725871,1.0272759612599,1.01664189958885,1.03781603298027,1.19886585956325,1.5976888461205,0.819045022246793,1.05626729352744,0.0291116200790574,6.52713815308843,0.857678328971562,0.380741373587196,1.70343817656265,1.00709385545391,1.01480264577337,0.0801579592463304,0.124866125181356,0.391731216746607,1.81216171272521,0.993900354317363,0.967795754367342,1.04853331796098,3.13190257976586,4.46327067562205,2.34794859677268,3.18046043568051,0.0312806360800324,24.2316340392341,2.27618236279115,0.708448625850187,4.32362781654417
2,Condition 2.5-10,0,1639750175.0,3026,1.03247348865386,1.05694043865198,0.148290493369316,0.226138200626625,0.2620358362161,2.26607092042852,0.99703892160732,0.969828067325331,1.10301720449674,4.87290916930688,7.16730981252236,4.07550457892545,5.25682617709436,0.0122892760598696,34.9981192685977,3.35822125399435,0.46865131951112,7.25110645339426,1.02751161220527,1.02815165068813,0.0199335076353937,0.0362786237251592,0.830437402751878,1.30274267622376,1.02745963211541,1.01982710076424,1.03557035938724,1.11938246574844,1.62954851802902,0.884011628469784,1.1844302547324,0.0141360377526777,8.84020978013413,0.696857079353358,0.250199736305272,1.59225394289026,1.00386891331987,1.00986593771156,0.0724679715045404,0.109910914944793,0.448358868134387,1.44730350399449,0.991717036065723,0.965115833451013,1.04027771232025,2.88244215283922,4.17580949311408,2.32392971488206,3.02190849935524,0.013148065955335,21.8532636629051,2.03359200479056,0.356389628662413,4.28057706925739
